Customer_ID;Date_purchase;m
495;15/11/2014;234,00
495;20/10/2014;313,00
495;02/11/2014;48,00
495;24/11/2014;783,00
495;19/11/2014;730,00
495;29/10/2014;783,00
495;06/11/2014;391,00
495;31/10/2014;182,00
495;02/12/2014;234,00
495;03/12/2014;78,00
495;02/11/2014;234,00
495;16/11/2014;52,00
495;14/11/2014;495,00
495;03/11/2014;365,00
495;19/11/2014;35,00
495;04/12/2014;678,00
496;04/07/2014;68,00
496;19/11/2014;343,00
498;27/10/2014;137,00
498;24/09/2014;357,00
498;15/11/2014;32,00
498;14/10/2014;522,00
498;20/11/2014;109,00
499;03/09/2014;240,00
499;25/07/2014;400,00
499;27/09/2014;800,00
500;22/09/2014;512,00
500;12/09/2014;698,00
500;28/07/2014;232,00
500;29/07/2014;395,00
500;02/10/2014;442,00
500;26/07/2014;186,00
500;03/10/2014;116,00
500;25/08/2014;628,00
500;19/12/2014;559,00
501;13/11/2014;371,00
501;14/10/2014;516,00
501;19/07/2014;144,00
501;18/08/2014;433,00
501;26/11/2014;578,00
501;28/12/2014;61,00
501;26/08/2014;165,00
501;13/11/2014;34,00
501;10/12/2014;433,00
501;19/11/2014;309,00
501;03/01/2015;516,00
501;05/09/2014;331,00
501;03/01/2015;433,00
502;11/12/2014;155,00
502;03/07/2014;542,00
502;07/10/2014;581,00
502;27/11/2014;407,00
502;08/08/2014;96,00
502;10/11/2014;407,00
502;23/12/2014;407,00
503;06/08/2014;166,00
503;14/11/2014;35,00
503;09/10/2014;55,00
503;04/09/2014;104,00
503;27/10/2014;117,00
503;03/09/2014;129,00
503;29/08/2014;135,00
503;05/10/2014;129,00
503;08/07/2014;34,00
503;15/11/2014;98,00
504;27/12/2014;666,00
504;30/08/2014;367,00
504;23/12/2014;460,00
504;20/09/2014;643,00
504;23/07/2014;597,00
504;18/07/2014;298,00
504;05/11/2014;344,00
504;21/12/2014;460,00
504;26/09/2014;275,00
504;06/01/2015;137,00
505;10/07/2014;94,00
505;05/10/2014;345,00
505;09/08/2014;503,00
505;28/09/2014;345,00
505;08/08/2014;345,00
505;13/07/2014;660,00
505;01/10/2014;408,00
505;04/08/2014;848,00
505;27/07/2014;503,00
505;19/11/2014;503,00
505;21/08/2014;471,00
505;01/10/2014;94,00
505;06/09/2014;785,00
505;07/08/2014;408,00
505;29/09/2014;817,00
505;30/11/2014;31,00
506;30/07/2014;29,00
506;31/12/2014;130,00
506;26/08/2014;199,00
506;09/10/2014;229,00
506;05/10/2014;259,00
506;04/01/2015;110,00
506;27/07/2014;269,00
506;18/10/2014;199,00
506;27/07/2014;249,00
506;09/01/2015;289,00
507;03/10/2014;549,00
507;01/12/2014;474,00
507;13/12/2014;349,00
507;19/12/2014;499,00
507;13/10/2014;749,00
507;15/12/2014;524,00
507;28/10/2014;349,00
507;06/10/2014;249,00
507;01/11/2014;324,00
507;30/11/2014;99,00
507;17/11/2014;299,00
507;23/11/2014;424,00
507;05/12/2014;749,00
507;14/11/2014;349,00
507;15/12/2014;224,00
507;21/12/2014;399,00
508;19/09/2014;438,00
508;19/09/2014;370,00
508;19/09/2014;236,00
508;19/09/2014;68,00
508;19/09/2014;286,00
508;19/09/2014;185,00
508;19/09/2014;404,00
508;19/09/2014;202,00
508;19/09/2014;387,00
508;19/09/2014;84,00
508;19/09/2014;46,00
508;19/09/2014;252,00
508;19/09/2014;168,00
509;14/08/2014;1289,00
509;29/10/2014;2110,00
509;13/01/2015;1641,00
510;11/07/2014;390,00
510;06/09/2014;575,00
510;11/08/2014;82,00
510;09/09/2014;472,00
510;30/09/2014;411,00
510;11/08/2014;328,00
510;06/08/2014;411,00
510;25/08/2014;164,00
510;11/07/2014;328,00
510;17/10/2014;369,00
510;10/09/2014;82,00
510;19/07/2014;513,00
510;16/10/2014;164,00
510;28/07/2014;184,00
510;22/08/2014;123,00
510;12/09/2014;534,00
510;20/09/2014;513,00
510;22/10/2014;267,00
511;27/10/2014;350,00
511;01/12/2014;99,00
511;31/10/2014;116,00
511;06/12/2014;45,00
511;15/12/2014;99,00
511;15/11/2014;333,00
511;02/01/2015;433,00
511;15/12/2014;166,00
511;27/10/2014;149,00
511;29/10/2014;166,00
511;25/12/2014;416,00
511;10/11/2014;133,00
511;13/12/2014;116,00
511;10/01/2015;499,00
512;14/12/2014;261,00
512;20/12/2014;189,00
512;25/12/2014;355,00
512;14/12/2014;687,00
512;22/12/2014;474,00
512;23/12/2014;498,00
512;20/12/2014;569,00
512;17/12/2014;711,00
512;26/12/2014;118,00
512;21/12/2014;474,00
512;23/12/2014;521,00
512;26/12/2014;71,00
512;22/12/2014;166,00
512;16/12/2014;355,00
512;26/12/2014;450,00
513;16/07/2014;298,00
514;17/07/2014;538,00
514;24/10/2014;134,00
514;01/10/2014;224,00
514;07/09/2014;515,00
514;11/10/2014;33,00
514;12/10/2014;224,00
514;15/10/2014;381,00
514;01/08/2014;381,00
514;14/08/2014;538,00
514;06/09/2014;449,00
514;19/10/2014;560,00
514;08/08/2014;336,00
514;29/09/2014;583,00
514;14/09/2014;381,00
514;30/09/2014;538,00
514;05/09/2014;46,00
514;28/10/2014;67,00
515;02/07/2014;183,00
515;31/07/2014;153,00
515;19/08/2014;255,00
515;14/07/2014;255,00
515;14/10/2014;71,00
515;04/11/2014;132,00
516;17/08/2014;510,00
516;09/07/2014;838,00
516;11/10/2014;327,00
516;29/09/2014;218,00
516;01/08/2014;36,00
516;18/08/2014;801,00
516;29/08/2014;182,00
516;24/11/2014;583,00
517;05/07/2014;49,00
517;07/08/2014;162,00
517;06/10/2014;349,00
517;10/10/2014;237,00
517;17/07/2014;137,00
517;22/09/2014;274,00
517;20/11/2014;374,00
517;20/08/2014;262,00
517;14/11/2014;162,00
517;13/12/2014;149,00
518;13/08/2014;244,00
518;30/10/2014;563,00
518;04/11/2014;469,00
518;30/10/2014;206,00
518;30/08/2014;45,00
518;17/11/2014;93,00
520;24/08/2014;87,00
520;01/10/2014;98,00
521;01/11/2014;361,00
521;21/09/2014;386,00
521;04/11/2014;102,00
521;15/12/2014;205,00
523;15/11/2014;102,00
523;16/11/2014;237,00
523;15/11/2014;45,00
523;16/11/2014;135,00
523;15/11/2014;305,00
523;16/11/2014;215,00
523;15/11/2014;227,00
523;16/11/2014;79,00
523;15/11/2014;37,00
523;15/11/2014;192,00
523;15/11/2014;215,00
523;15/11/2014;227,00
523;15/11/2014;260,00
523;15/11/2014;147,00
523;15/11/2014;316,00
523;15/11/2014;90,00
523;15/11/2014;192,00
523;16/11/2014;46,00
525;27/07/2014;179,00
525;11/07/2014;537,00
525;06/07/2014;457,00
525;09/08/2014;338,00
525;06/07/2014;557,00
525;25/08/2014;298,00
526;09/08/2014;195,00
526;23/08/2014;329,00
526;21/07/2014;317,00
526;09/11/2014;354,00
526;21/07/2014;244,00
526;04/09/2014;109,00
526;30/08/2014;122,00
526;19/11/2014;232,00
527;10/08/2014;673,00
527;11/08/2014;524,00
527;11/08/2014;374,00
527;11/08/2014;1010,00
527;10/08/2014;486,00
527;10/08/2014;37,00
527;10/08/2014;935,00
527;10/08/2014;224,00
527;10/08/2014;1085,00
527;11/08/2014;823,00
527;11/08/2014;786,00
527;10/08/2014;449,00
527;10/08/2014;299,00
527;11/08/2014;411,00
527;11/08/2014;973,00
527;10/08/2014;411,00
527;10/08/2014;112,00
527;10/08/2014;861,00
527;11/08/2014;486,00
528;14/10/2014;654,00
528;23/09/2014;858,00
528;15/07/2014;1227,00
528;04/09/2014;1145,00
528;28/07/2014;1227,00
528;12/08/2014;408,00
528;11/08/2014;123,00
528;02/10/2014;940,00
528;10/11/2014;531,00
529;23/10/2014;1011,00
529;13/11/2014;923,00
529;04/11/2014;879,00
529;22/11/2014;1055,00
529;24/10/2014;352,00
529;10/11/2014;791,00
529;20/11/2014;659,00
529;12/11/2014;571,00
529;12/11/2014;131,00
529;04/11/2014;747,00
529;06/11/2014;747,00
529;30/10/2014;175,00
529;26/10/2014;791,00
529;08/11/2014;835,00
529;26/10/2014;43,00
529;16/11/2014;1143,00
529;22/11/2014;87,00
530;18/09/2014;216,00
530;17/09/2014;244,00
530;18/09/2014;54,00
530;03/07/2014;162,00
530;26/10/2014;45,00
531;20/11/2014;209,00
531;27/07/2014;380,00
531;04/09/2014;361,00
531;03/09/2014;361,00
531;08/08/2014;38,00
531;06/11/2014;570,00
531;19/10/2014;190,00
531;04/09/2014;266,00
531;04/08/2014;513,00
531;29/09/2014;532,00
531;09/12/2014;36,00
531;05/10/2014;551,00
531;21/09/2014;494,00
531;19/08/2014;35,00
531;04/09/2014;209,00
531;11/10/2014;266,00
531;14/12/2014;399,00
532;18/09/2014;300,00
532;28/09/2014;2179,00
532;20/09/2014;977,00
532;03/10/2014;1579,00
532;12/10/2014;977,00
532;02/10/2014;1579,00
532;02/12/2014;1503,00
533;28/09/2014;243,00
533;22/09/2014;196,00
533;12/09/2014;85,00
533;17/09/2014;234,00
533;29/09/2014;281,00
534;18/08/2014;369,00
534;11/10/2014;178,00
534;29/09/2014;205,00
534;27/10/2014;301,00
534;18/09/2014;246,00
534;27/10/2014;273,00
535;08/10/2014;291,00
535;18/10/2014;31,00
535;27/10/2014;564,00
535;24/10/2014;389,00
535;23/10/2014;29,00
535;27/10/2014;291,00
536;22/12/2014;192,00
536;28/12/2014;209,00
536;23/12/2014;506,00
536;30/12/2014;139,00
536;30/12/2014;489,00
537;04/11/2014;130,00
537;13/12/2014;65,00
537;14/12/2014;39,00
537;08/12/2014;52,00
537;16/12/2014;338,00
538;12/10/2014;208,00
538;29/11/2014;361,00
539;09/09/2014;207,00
539;17/10/2014;124,00
540;28/09/2014;191,00
540;20/11/2014;136,00
540;04/10/2014;264,00
540;29/10/2014;45,00
540;29/10/2014;91,00
540;13/10/2014;82,00
540;29/09/2014;191,00
540;27/10/2014;228,00
540;21/10/2014;191,00
540;09/10/2014;32,00
540;05/10/2014;201,00
540;08/11/2014;228,00
540;08/11/2014;136,00
540;11/11/2014;201,00
540;13/11/2014;54,00
540;11/11/2014;127,00
540;30/09/2014;201,00
540;20/11/2014;182,00
541;01/11/2014;759,00
541;17/10/2014;75,00
541;17/07/2014;835,00
541;07/11/2014;37,00
541;16/10/2014;949,00
541;15/08/2014;228,00
541;08/11/2014;341,00
541;11/09/2014;607,00
541;17/07/2014;721,00
541;12/08/2014;645,00
541;10/08/2014;417,00
541;28/09/2014;759,00
541;17/09/2014;607,00
541;07/08/2014;266,00
541;25/10/2014;759,00
541;31/10/2014;797,00
541;15/11/2014;797,00
541;16/11/2014;1140,00
542;25/10/2014;581,00
542;10/09/2014;357,00
542;03/09/2014;514,00
542;29/07/2014;290,00
542;12/11/2014;290,00
543;26/07/2014;279,00
543;30/07/2014;75,00
543;29/07/2014;139,00
543;28/07/2014;279,00
543;28/07/2014;107,00
543;26/07/2014;311,00
543;26/07/2014;171,00
543;26/07/2014;64,00
543;31/07/2014;118,00
543;31/07/2014;236,00
543;29/07/2014;48,00
543;28/07/2014;161,00
543;31/07/2014;128,00
543;29/07/2014;85,00
543;29/07/2014;183,00
543;29/07/2014;193,00
543;28/07/2014;279,00
543;31/07/2014;40,00
544;17/12/2014;177,00
545;15/08/2014;265,00
545;15/07/2014;265,00
545;26/07/2014;146,00
545;02/08/2014;155,00
545;07/08/2014;173,00
545;02/09/2014;36,00
546;14/07/2014;127,00
546;19/08/2014;85,00
546;19/09/2014;361,00
547;22/08/2014;492,00
547;23/08/2014;98,00
548;02/10/2014;580,00
548;26/07/2014;58,00
548;16/09/2014;406,00
548;25/08/2014;348,00
548;06/10/2014;290,00
548;10/08/2014;1276,00
548;15/07/2014;1044,00
548;08/10/2014;1219,00
548;23/09/2014;812,00
548;13/10/2014;1044,00
548;24/10/2014;638,00
549;07/09/2014;560,00
549;29/08/2014;700,00
549;10/10/2014;244,00
549;05/08/2014;279,00
549;21/07/2014;1014,00
549;23/07/2014;804,00
549;29/09/2014;944,00
549;18/10/2014;909,00
551;15/10/2014;195,00
551;20/11/2014;390,00
552;07/10/2014;215,00
552;20/11/2014;157,00
552;08/11/2014;229,00
552;09/10/2014;243,00
552;13/12/2014;71,00
552;14/10/2014;58,00
552;12/10/2014;344,00
552;05/12/2014;243,00
552;14/11/2014;372,00
552;28/10/2014;387,00
552;26/10/2014;157,00
552;15/10/2014;36,00
552;16/12/2014;315,00
553;10/09/2014;127,00
555;24/08/2014;1423,00
555;03/09/2014;284,00
555;21/09/2014;1423,00
555;14/10/2014;1091,00
555;24/09/2014;427,00
555;01/10/2014;332,00
555;26/09/2014;1186,00
555;17/10/2014;522,00
555;22/09/2014;855,00
555;12/10/2014;1044,00
555;12/09/2014;806,00
555;06/09/2014;47,00
555;29/09/2014;949,00
555;27/09/2014;47,00
555;29/10/2014;332,00
556;26/09/2014;119,00
556;11/10/2014;96,00
557;19/08/2014;116,00
557;10/11/2014;369,00
557;22/08/2014;194,00
557;10/10/2014;467,00
557;18/11/2014;467,00
557;05/12/2014;565,00
557;28/08/2014;77,00
557;30/10/2014;583,00
557;04/09/2014;233,00
557;26/11/2014;77,00
557;25/10/2014;389,00
557;08/09/2014;194,00
557;02/11/2014;252,00
557;21/09/2014;59,00
557;01/10/2014;155,00
557;27/09/2014;525,00
557;29/08/2014;583,00
557;22/08/2014;46,00
557;10/12/2014;369,00
558;27/09/2014;274,00
558;03/10/2014;915,00
558;04/11/2014;1372,00
558;10/10/2014;366,00
558;01/10/2014;1189,00
558;05/10/2014;366,00
558;23/11/2014;915,00
560;08/08/2014;627,00
560;14/08/2014;2021,00
560;22/07/2014;418,00
560;01/09/2014;1881,00
560;23/08/2014;766,00
560;23/11/2014;487,00
562;13/07/2014;149,00
562;23/07/2014;255,00
562;13/08/2014;319,00
562;05/07/2014;638,00
562;13/09/2014;532,00
562;07/09/2014;532,00
562;05/08/2014;468,00
562;14/09/2014;319,00
562;26/08/2014;191,00
562;02/10/2014;42,00
562;13/07/2014;511,00
562;07/10/2014;170,00
563;14/08/2014;637,00
563;05/12/2014;1012,00
563;22/07/2014;525,00
563;04/08/2014;562,00
563;07/11/2014;37,00
563;20/07/2014;412,00
563;12/12/2014;675,00
564;28/09/2014;1848,00
564;18/07/2014;132,00
564;22/10/2014;1782,00
564;25/09/2014;1123,00
564;25/10/2014;1452,00
565;05/09/2014;1279,00
566;21/08/2014;805,00
566;08/09/2014;134,00
566;15/07/2014;179,00
566;21/08/2014;447,00
566;08/09/2014;939,00
567;04/07/2014;270,00
568;05/09/2014;1279,00
569;10/10/2014;564,00
570;18/08/2014;340,00
570;29/10/2014;256,00
570;10/09/2014;340,00
570;20/11/2014;340,00
571;08/09/2014;71,00
571;29/11/2014;297,00
571;15/10/2014;112,00
571;09/11/2014;184,00
571;08/10/2014;153,00
571;06/07/2014;214,00
571;30/08/2014;204,00
571;29/11/2014;286,00
572;12/08/2014;309,00
572;26/09/2014;103,00
572;02/08/2014;297,00
572;27/09/2014;217,00
572;14/07/2014;114,00
572;11/10/2014;68,00
572;29/11/2014;48,00
573;10/07/2014;276,00
573;10/08/2014;85,00
573;02/08/2014;228,00
573;21/07/2014;228,00
573;02/08/2014;276,00
573;08/08/2014;247,00
573;01/07/2014;247,00
573;10/08/2014;123,00
573;01/07/2014;151,00
573;02/08/2014;46,00
573;28/07/2014;75,00
573;22/07/2014;266,00
573;20/07/2014;56,00
573;08/08/2014;170,00
573;10/07/2014;170,00
573;14/07/2014;37,00
573;13/08/2014;94,00
575;12/10/2014;662,00
575;05/12/2014;1268,00
575;28/12/2014;55,00
575;12/10/2014;551,00
575;15/12/2014;717,00
575;03/01/2015;827,00
575;16/10/2014;110,00
575;07/12/2014;1268,00
575;01/12/2014;386,00
575;02/11/2014;331,00
575;22/10/2014;1268,00
575;30/10/2014;110,00
575;06/12/2014;882,00
575;24/12/2014;773,00
575;03/11/2014;220,00
575;08/01/2015;1213,00
576;15/07/2014;412,00
576;07/07/2014;192,00
576;12/07/2014;440,00
576;15/07/2014;605,00
576;15/07/2014;192,00
576;15/07/2014;110,00
576;19/07/2014;302,00
577;28/11/2014;405,00
578;20/10/2014;725,00
578;07/09/2014;494,00
578;02/09/2014;395,00
578;11/10/2014;330,00
578;23/08/2014;65,00
578;10/09/2014;330,00
578;10/09/2014;791,00
578;07/10/2014;659,00
578;27/10/2014;923,00
579;05/11/2014;83,00
579;18/10/2014;796,00
579;01/12/2014;712,00
579;02/08/2014;838,00
579;11/09/2014;880,00
579;23/09/2014;670,00
579;20/10/2014;670,00
579;25/11/2014;251,00
579;09/07/2014;377,00
579;24/10/2014;336,00
579;12/08/2014;209,00
579;01/12/2014;419,00
579;04/07/2014;1048,00
579;06/09/2014;1089,00
579;16/12/2014;83,00
581;11/08/2014;78,00
581;11/08/2014;52,00
581;13/08/2014;157,00
581;11/08/2014;394,00
581;12/08/2014;762,00
581;13/08/2014;210,00
581;11/08/2014;657,00
581;11/08/2014;630,00
581;12/08/2014;341,00
581;12/08/2014;210,00
581;12/08/2014;157,00
581;12/08/2014;183,00
581;12/08/2014;788,00
581;12/08/2014;183,00
581;13/08/2014;683,00
582;05/10/2014;531,00
583;23/09/2014;411,00
583;03/10/2014;137,00
583;30/09/2014;451,00
583;01/10/2014;274,00
583;12/10/2014;333,00
583;30/09/2014;352,00
583;10/10/2014;137,00
583;22/10/2014;529,00
583;19/10/2014;117,00
583;25/09/2014;176,00
583;24/09/2014;313,00
583;01/10/2014;254,00
583;02/10/2014;411,00
583;26/10/2014;529,00
583;19/10/2014;78,00
583;24/09/2014;470,00
583;03/11/2014;432,00
584;24/08/2014;645,00
584;31/08/2014;531,00
584;26/07/2014;380,00
584;26/09/2014;493,00
584;02/07/2014;1025,00
584;13/09/2014;835,00
584;02/07/2014;569,00
584;05/07/2014;949,00
584;22/10/2014;569,00
584;01/09/2014;797,00
584;07/10/2014;75,00
584;21/07/2014;569,00
584;29/07/2014;113,00
584;18/10/2014;266,00
584;01/12/2014;266,00
584;02/12/2014;1101,00
584;20/11/2014;417,00
584;05/12/2014;417,00
585;21/08/2014;1157,00
585;24/08/2014;889,00
585;25/08/2014;267,00
585;26/08/2014;44,00
585;24/08/2014;133,00
585;22/08/2014;311,00
585;23/08/2014;934,00
585;22/08/2014;845,00
585;26/08/2014;133,00
585;25/08/2014;845,00
585;26/08/2014;845,00
585;24/08/2014;756,00
585;26/08/2014;1245,00
586;08/08/2014;153,00
586;24/08/2014;153,00
586;15/08/2014;1535,00
586;20/08/2014;359,00
586;13/08/2014;921,00
586;10/08/2014;716,00
586;02/09/2014;307,00
586;23/08/2014;409,00
586;28/08/2014;1331,00
586;30/08/2014;1177,00
586;18/08/2014;359,00
586;22/08/2014;1535,00
586;02/09/2014;51,00
587;05/10/2014;531,00
588;11/09/2014;241,00
588;13/11/2014;32,00
588;25/10/2014;160,00
588;23/11/2014;233,00
588;18/09/2014;208,00
588;25/11/2014;233,00
588;15/09/2014;32,00
588;13/12/2014;120,00
589;01/11/2014;197,00
589;11/01/2015;328,00
591;05/12/2014;115,00
592;17/12/2014;115,00
593;22/10/2014;391,00
593;23/10/2014;281,00
593;02/11/2014;31,00
593;24/10/2014;234,00
593;11/11/2014;453,00
593;27/10/2014;125,00
593;13/11/2014;375,00
593;12/11/2014;469,00
593;14/11/2014;406,00
593;29/10/2014;93,00
593;30/10/2014;453,00
593;11/11/2014;391,00
593;12/11/2014;171,00
593;11/11/2014;109,00
593;14/11/2014;437,00
593;16/11/2014;78,00
593;10/11/2014;281,00
593;16/11/2014;437,00
594;30/08/2014;93,00
594;06/10/2014;125,00
594;03/10/2014;125,00
594;19/10/2014;156,00
595;24/09/2014;720,00
595;24/09/2014;360,00
595;02/10/2014;180,00
596;03/07/2014;1340,00
596;11/09/2014;492,00
596;25/08/2014;134,00
596;01/07/2014;492,00
596;13/08/2014;358,00
596;14/07/2014;358,00
596;05/09/2014;1340,00
596;26/09/2014;402,00
597;10/07/2014;738,00
597;05/07/2014;553,00
597;18/08/2014;711,00
597;08/11/2014;448,00
597;10/11/2014;369,00
598;08/07/2014;637,00
598;26/07/2014;95,00
598;26/07/2014;828,00
598;01/09/2014;765,00
598;12/07/2014;573,00
598;14/08/2014;892,00
598;29/08/2014;669,00
598;25/07/2014;255,00
598;11/07/2014;382,00
598;13/07/2014;828,00
598;29/08/2014;924,00
598;28/08/2014;765,00
598;01/08/2014;765,00
598;31/07/2014;160,00
598;02/08/2014;924,00
598;27/08/2014;765,00
598;15/08/2014;127,00
598;11/09/2014;127,00
599;22/12/2014;111,00
599;23/07/2014;1040,00
599;08/11/2014;371,00
599;09/11/2014;928,00
599;15/09/2014;631,00
599;01/08/2014;706,00
599;30/10/2014;297,00
599;30/11/2014;631,00
599;20/09/2014;37,00
599;10/10/2014;1003,00
599;08/11/2014;74,00
599;06/10/2014;668,00
599;09/08/2014;260,00
599;06/11/2014;743,00
599;17/10/2014;706,00
599;26/12/2014;297,00
600;22/09/2014;325,00
600;07/10/2014;162,00
600;03/09/2014;305,00
600;03/08/2014;162,00
600;25/08/2014;549,00
600;02/09/2014;244,00
600;31/07/2014;284,00
600;29/10/2014;183,00
601;18/11/2014;343,00
601;09/10/2014;71,00
601;30/08/2014;57,00
601;27/10/2014;71,00
601;01/09/2014;300,00
601;26/08/2014;300,00
601;12/08/2014;372,00
601;11/09/2014;42,00
601;02/10/2014;143,00
601;29/11/2014;386,00
601;26/07/2014;71,00
601;11/12/2014;315,00
602;18/09/2014;960,00
602;28/11/2014;35,00
602;07/09/2014;249,00
602;29/09/2014;960,00
602;11/08/2014;569,00
602;05/11/2014;534,00
602;23/12/2014;676,00
603;25/10/2014;148,00
603;25/07/2014;180,00
603;19/09/2014;245,00
603;25/10/2014;294,00
603;26/08/2014;163,00
603;26/09/2014;376,00
603;12/11/2014;311,00
604;09/12/2014;40,00
604;09/12/2014;36,00
604;26/12/2014;45,00
604;23/12/2014;104,00
604;10/12/2014;104,00
604;19/12/2014;48,00
604;27/12/2014;108,00
604;29/12/2014;36,00
605;18/09/2014;116,00
605;17/11/2014;540,00
605;03/11/2014;328,00
605;01/10/2014;579,00
605;13/09/2014;77,00
605;15/10/2014;386,00
605;15/08/2014;212,00
605;18/10/2014;57,00
605;15/11/2014;483,00
605;23/08/2014;521,00
605;16/12/2014;57,00
606;22/09/2014;220,00
606;07/10/2014;541,00
606;02/10/2014;380,00
606;02/11/2014;600,00
606;16/10/2014;180,00
606;28/09/2014;220,00
606;28/09/2014;360,00
606;30/09/2014;80,00
606;17/10/2014;400,00
606;18/10/2014;220,00
606;26/09/2014;541,00
606;15/11/2014;561,00
607;15/10/2014;384,00
607;10/12/2014;36,00
607;28/07/2014;439,00
607;16/09/2014;366,00
607;10/12/2014;348,00
608;29/09/2014;362,00
608;26/10/2014;362,00
608;07/10/2014;507,00
608;20/10/2014;362,00
608;02/10/2014;44,00
608;15/10/2014;362,00
608;30/10/2014;218,00
608;03/10/2014;362,00
608;16/11/2014;724,00
608;07/11/2014;265,00
608;28/10/2014;603,00
608;11/10/2014;459,00
608;04/10/2014;386,00
608;19/11/2014;48,00
609;19/11/2014;117,00
609;21/11/2014;117,00
609;20/11/2014;58,00
609;21/11/2014;117,00
610;21/07/2014;232,00
610;08/11/2014;81,00
610;28/09/2014;348,00
610;01/10/2014;301,00
610;23/07/2014;81,00
610;11/11/2014;232,00
610;15/11/2014;93,00
611;18/10/2014;210,00
611;04/09/2014;36,00
611;16/07/2014;91,00
611;01/09/2014;201,00
611;07/09/2014;82,00
611;03/07/2014;109,00
611;19/10/2014;100,00
612;27/09/2014;1018,00
612;24/12/2014;954,00
612;27/07/2014;1463,00
612;23/07/2014;1399,00
612;09/10/2014;318,00
612;29/07/2014;890,00
612;24/08/2014;1526,00
612;20/10/2014;508,00
612;25/12/2014;699,00
612;28/10/2014;508,00
612;03/01/2015;254,00
613;05/08/2014;882,00
613;02/10/2014;126,00
614;07/07/2014;46,00
614;10/07/2014;77,00
615;28/09/2014;701,00
615;15/08/2014;669,00
615;06/07/2014;861,00
615;06/10/2014;701,00
615;23/08/2014;287,00
615;29/09/2014;861,00
615;15/08/2014;893,00
615;08/08/2014;510,00
615;26/10/2014;701,00
615;22/07/2014;127,00
615;29/09/2014;829,00
615;06/07/2014;765,00
615;29/08/2014;925,00
615;09/09/2014;191,00
615;07/11/2014;319,00
616;28/07/2014;599,00
616;29/07/2014;180,00
616;05/07/2014;519,00
616;08/07/2014;379,00
616;12/07/2014;99,00
616;31/07/2014;319,00
617;07/10/2014;250,00
617;21/08/2014;35,00
617;24/10/2014;117,00
618;06/07/2014;465,00
618;03/09/2014;698,00
619;16/07/2014;1409,00
619;14/08/2014;704,00
619;31/10/2014;1832,00
619;21/11/2014;1620,00
621;14/09/2014;159,00
621;10/11/2014;95,00
622;26/08/2014;630,00
622;08/11/2014;829,00
622;28/10/2014;630,00
622;06/11/2014;563,00
622;12/10/2014;298,00
622;23/11/2014;464,00
622;02/10/2014;198,00
622;08/09/2014;762,00
622;10/11/2014;298,00
622;25/09/2014;265,00
622;27/08/2014;397,00
622;27/08/2014;331,00
622;22/11/2014;928,00
622;31/08/2014;696,00
622;13/10/2014;99,00
622;06/09/2014;563,00
622;27/09/2014;895,00
622;14/10/2014;994,00
622;27/11/2014;165,00
623;05/07/2014;86,00
623;27/08/2014;335,00
623;12/08/2014;223,00
623;20/08/2014;99,00
623;25/09/2014;273,00
623;10/10/2014;49,00
625;29/07/2014;174,00
625;17/08/2014;294,00
625;02/09/2014;119,00
626;08/07/2014;178,00
626;01/07/2014;165,00
626;09/11/2014;59,00
627;04/10/2014;151,00
627;17/07/2014;184,00
627;09/10/2014;205,00
627;06/10/2014;48,00
627;13/10/2014;228,00
628;15/07/2014;324,00
628;19/07/2014;426,00
628;04/07/2014;32,00
628;01/08/2014;426,00
628;02/08/2014;223,00
628;31/07/2014;344,00
628;29/07/2014;305,00
628;23/07/2014;121,00
628;22/07/2014;101,00
628;03/08/2014;121,00
629;30/08/2014;48,00
629;12/12/2014;76,00
629;27/09/2014;186,00
629;12/12/2014;179,00
629;16/09/2014;34,00
629;07/12/2014;144,00
629;25/09/2014;172,00
629;23/09/2014;131,00
629;02/11/2014;172,00
629;06/01/2015;82,00
630;07/07/2014;133,00
630;07/09/2014;240,00
631;02/07/2014;198,00
631;06/07/2014;145,00
632;28/08/2014;234,00
632;09/08/2014;330,00
632;13/08/2014;262,00
632;19/08/2014;207,00
632;22/08/2014;399,00
632;10/09/2014;207,00
632;28/07/2014;234,00
632;02/07/2014;275,00
632;17/07/2014;35,00
632;23/09/2014;193,00
633;19/09/2014;474,00
633;05/07/2014;292,00
633;10/07/2014;439,00
633;13/08/2014;219,00
633;12/12/2014;987,00
633;28/07/2014;511,00
633;18/10/2014;182,00
633;25/11/2014;840,00
633;18/12/2014;36,00
633;26/12/2014;730,00
634;11/10/2014;213,00
634;31/10/2014;160,00
635;02/09/2014;620,00
635;10/08/2014;36,00
635;19/07/2014;192,00
635;14/07/2014;363,00
635;27/11/2014;406,00
637;25/09/2014;813,00
637;18/09/2014;1502,00
637;04/10/2014;813,00
637;02/10/2014;688,00
637;18/10/2014;1315,00
638;30/10/2014;277,00
638;11/11/2014;29,00
638;08/11/2014;59,00
638;12/11/2014;49,00
638;02/11/2014;44,00
638;08/11/2014;248,00
638;20/11/2014;128,00
638;12/11/2014;188,00
638;06/11/2014;30,00
638;20/11/2014;198,00
639;06/08/2014;1085,00
639;15/09/2014;1303,00
639;14/07/2014;781,00
639;13/09/2014;781,00
639;26/08/2014;998,00
639;06/08/2014;130,00
639;22/09/2014;43,00
640;07/08/2014;183,00
640;03/12/2014;55,00
641;30/07/2014;38,00
641;26/10/2014;135,00
641;04/12/2014;174,00
642;18/10/2014;30,00
642;18/07/2014;103,00
